species_name,occurrence_no,accepted_name,phylum,class,order,family,genus,lat,lng,diet,life_habit,environment,taxon_environment,primary_name,era_early,era_late
sp.,1506477,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
sp.,1506478,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
semicostatum,1506608,Arnioceras semicostatum,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Arnioceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Arnioceras,Jurassic,No especificado
ceratitoides,1506609,Arnioceras ceratitoides,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Arnioceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Arnioceras,Jurassic,No especificado
sp.,1506610,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1506611,Arnioceras,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Arnioceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Arnioceras,Jurassic,No especificado
sp.,1506612,Phylloceras,Mollusca,Cephalopoda,Phylloceratida,Phylloceratidae,Phylloceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Phylloceras,Jurassic,No especificado
sp.,1506613,Gryphaea,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gryphaea,Jurassic,No especificado
sp.,1506614,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
sp.,1506615,Gryphaea,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gryphaea,Triassic,No especificado
sp.,1506616,Thecosmilia,Cnidaria,Anthozoa,Scleractinia,Thecosmiliidae,Thecosmilia,-24.819445,-69.17778,"microcarnivore, photosymbiotic","intermediate-level epifaunal, colonial, clonal",marine indet.,marine,Thecosmilia,Triassic,No especificado
sp.,1506617,Badouxia,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Badouxia,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Badouxia,Jurassic,No especificado
sp.,1506618,Phylloceras,Mollusca,Cephalopoda,Phylloceratida,Phylloceratidae,Phylloceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Phylloceras,Jurassic,No especificado
canadensis,1506619,Badouxia canadensis,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Badouxia,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Badouxia,Jurassic,No especificado
sp.,1506620,Belemnites,Mollusca,Cephalopoda,Belemnitida,Belemnitidae,Belemnites,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Belemnites,Jurassic,No especificado
sp.,1506621,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
gracile,1506622,Metophioceras gracile,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Vermiceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Coroniceras,Jurassic,No especificado
sp.,1506623,Arnioceras,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Arnioceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Arnioceras,Jurassic,No especificado
sp.,1506624,Coroniceras,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Coroniceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Coroniceras,Jurassic,No especificado
sp.,1506625,Arnioceras,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Arnioceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Arnioceras,Jurassic,No especificado
sp.,1506626,Oxytoma,Mollusca,Bivalvia,Pectinida,Oxytomidae,Oxytoma,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,marine,Oxytoma,Jurassic,No especificado
sp.,1506627,Arnioceras,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Arnioceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Arnioceras,Jurassic,No especificado
sp.,1506628,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
oxyconum,1506629,Fanninoceras (Fanninoceras) carlottense,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras (Fanninoceras),-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1506630,Fanninoceras,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1506631,Protogrammoceras (Protogrammoceras),Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Protogrammoceras (Protogrammoceras),-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Protogrammoceras,Jurassic,No especificado
sp.,1506632,Ostrea,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-24.819445,-69.17778,suspension feeder,epifaunal,marine indet.,"hypersaline,marine,brackish",Ostrea,Jurassic,No especificado
malarguensis,1506633,Puchenquia (Puchenquia) malarguensis,Mollusca,Cephalopoda,Ammonitida,Hammatoceratidae,Puchenquia (Puchenquia),-24.819445,-69.17778,carnivore,nektonic,marine indet.,marine,Puchenquia,Jurassic,No especificado
sp.,1506665,Rhynchonella,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonella,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Rhynchonella,Jurassic,No especificado
sp.,1506666,Ostrea,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,"hypersaline,marine,brackish",Ostrea,Jurassic,No especificado
sp.,1506667,Gryphaea,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gryphaea,Jurassic,No especificado
sp.,1506668,Rhynchonella,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonella,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Rhynchonella,Jurassic,No especificado
sp.,1506669,Rhynchonella,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonella,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Rhynchonella,Jurassic,No especificado
sp.,1506670,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
polymorphum,1506671,Psiloceras polymorphum,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Psiloceras,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Psiloceras,Jurassic,No especificado
johnstoni,1506672,Psiloceras (Caloceras) johnstoni,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Caloceras,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Caloceras,Jurassic,No especificado
sp.,1506673,Waehneroceras,Mollusca,Cephalopoda,Ammonitida,Schlotheimiidae,Waehneroceras,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Curviceras,Jurassic,No especificado
reissi,1506674,Badouxia,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Badouxia,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Badouxia,Jurassic,No especificado
sp.,1506675,Rhynchonella,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonella,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Rhynchonella,Jurassic,No especificado
sp.,1506676,Gryphaea,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gryphaea,Jurassic,No especificado
sp.,1506677,Entolium,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Entolium,Jurassic,No especificado
sp.,1506678,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
sp.,1506679,Coroniceras,Mollusca,Cephalopoda,Ammonitida,Arietitidae,Coroniceras,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Coroniceras,Jurassic,No especificado
sp.,1506680,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
indet.,1506681,Arietitidae,Mollusca,Cephalopoda,Ammonitida,Arietitidae,,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Arietitidae,Jurassic,No especificado
sp.,1506682,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1506683,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
disciforme,1506684,Fanninoceras disciforme,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
oxyconum,1506685,Fanninoceras (Fanninoceras) carlottense,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras (Fanninoceras),-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1506686,Protogrammoceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Protogrammoceras,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Paltarpites,Jurassic,No especificado
sp.,1506687,Dactylioceratidae,Mollusca,Cephalopoda,Ammonitida,Dactylioceratidae,,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Dactylioceratidae,Jurassic,No especificado
sp.,1506688,Dactylioceratidae,Mollusca,Cephalopoda,Ammonitida,Dactylioceratidae,,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Dactylioceratidae,Jurassic,No especificado
sp.,1506689,Bositra,Mollusca,Bivalvia,Ostreida,Posidoniidae,Bositra,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,"marine,brackish",Bositra,Jurassic,No especificado
sp.,1506690,Bositra,Mollusca,Bivalvia,Ostreida,Posidoniidae,Bositra,-24.986668,-69.20417,suspension feeder,epifaunal,marine indet.,"marine,brackish",Bositra,Jurassic,No especificado
sp.,1506691,Phymatoceratidae,Mollusca,Cephalopoda,Ammonitida,Phymatoceratidae,,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Phymatoceratidae,Jurassic,No especificado
manflasensis,1506692,Bredyia,Mollusca,Cephalopoda,Ammonitida,Hammatoceratidae,Bredyia,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Bredyia,Jurassic,No especificado
pusilla,1506693,Dumortieria,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Dumortieria,-24.986668,-69.20417,carnivore,nektonic,marine indet.,marine,Dumortieria,Jurassic,No especificado
callyphyllum,1508379,Psiloceras,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Psiloceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Psiloceras,Jurassic,No especificado
sp.,1508380,Badouxia,Mollusca,Cephalopoda,Ammonitida,Psiloceratidae,Badouxia,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Badouxia,Jurassic,No especificado
sp.,1508381,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508382,Belemnites,Mollusca,Cephalopoda,Belemnitida,Belemnitidae,Belemnites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Belemnites,Jurassic,No especificado
sp.,1508383,Polymorphitinae,Mollusca,Cephalopoda,Ammonitida,Polymorphitidae,,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Polymorphitinae,Jurassic,No especificado
sp.,1508384,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508385,Entolium,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium,-25.083332,-69.221664,suspension feeder,epifaunal,marine indet.,marine,Entolium,Jurassic,No especificado
sp.,1508386,Fuciniceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Fuciniceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fuciniceras,Jurassic,No especificado
lowii,1508387,Fanninoceras,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
oxyconum,1508388,Fanninoceras (Fanninoceras) carlottense,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras (Fanninoceras),-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
disciforme,1508389,Fanninoceras disciforme,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508390,Fanninoceras (Fanninoceras),Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras (Fanninoceras),-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508391,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508392,Fuciniceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Fuciniceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fuciniceras,Jurassic,No especificado
sp.,1508393,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508394,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508395,Fanninoceras,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508396,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508397,Fanninoceras,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508398,Fuciniceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Fuciniceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fuciniceras,Jurassic,No especificado
sp.,1508399,,,,,,,-25.083332,-69.221664,,,marine indet.,,Arieticeras,Jurassic,No especificado
sp.,1508400,Dentalina,Foraminifera,Nodosariata,Nodosariida,Nodosariidae,Dentalina,-25.083332,-69.221664,omnivore,semi-infaunal,marine indet.,,Dentalina,Jurassic,No especificado
oxyconum,1508401,Fanninoceras (Fanninoceras) carlottense,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras (Fanninoceras),-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508402,Fuciniceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Fuciniceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fuciniceras,Jurassic,No especificado
sp.,1508403,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508404,Entolium,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium,-25.083332,-69.221664,suspension feeder,epifaunal,marine indet.,marine,Entolium,Jurassic,No especificado
sp.,1508405,Fuciniceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Fuciniceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fuciniceras,Jurassic,No especificado
oxyconum,1508406,Fanninoceras (Fanninoceras) carlottense,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras (Fanninoceras),-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508407,Fanninoceras,Mollusca,Cephalopoda,Ammonitida,Eoderoceratidae,Fanninoceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fanninoceras,Jurassic,No especificado
sp.,1508408,Fuciniceras,Mollusca,Cephalopoda,Ammonitida,Hildoceratidae,Fuciniceras,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Fuciniceras,Jurassic,No especificado
sp.,1508409,Atractites,Mollusca,Cephalopoda,Aulacoceratida,Xiphoteuthididae,Atractites,-25.083332,-69.221664,carnivore,nektonic,marine indet.,marine,Atractites,Jurassic,No especificado
sp.,1508410,Ostrea,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-25.083332,-69.221664,suspension feeder,epifaunal,marine indet.,"hypersaline,marine,brackish",Ostrea,Jurassic,No especificado
baikashkenke,1509196,Magallanodon baikashkenke,Chordata,Mammalia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Magallanodon,-50.700001,-72.533333,insectivore,scansorial,"""floodplain""",terrestrial,Magallanodon,Cretaceous,Cretaceous
nov. sp.?,1509936,Maruchito,Chordata,Mammalia,Rodentia,Echimyidae,Maruchito,-37.650002,-71.23333,herbivore,scansorial,fluvial-lacustrine indet.,terrestrial,Maruchito,Neogene,Laventan
sompallwei,1509937,Luantus sompallwei,Chordata,Mammalia,Rodentia,NO_FAMILY_SPECIFIED,Luantus,-37.650002,-71.23333,herbivore,ground dwelling,fluvial-lacustrine indet.,terrestrial,Luantus,Neogene,Laventan
mixtus,1509938,Phanomys mixtus,Chordata,Mammalia,Rodentia,Eocardiidae,Phanomys,-37.650002,-71.23333,herbivore,ground dwelling,fluvial-lacustrine indet.,terrestrial,Phanomys,Neogene,Laventan
sp.,1509939,Neoreomys,Chordata,Mammalia,Rodentia,NO_FAMILY_SPECIFIED,Neoreomys,-37.650002,-71.23333,herbivore,ground dwelling,fluvial-lacustrine indet.,terrestrial,Neoreomys,Neogene,Laventan
sp.,1509940,Prolagostomus,Chordata,Mammalia,Rodentia,Chinchillidae,Prolagostomus,-37.650002,-71.23333,herbivore,ground dwelling,fluvial-lacustrine indet.,terrestrial,Prolagostomus,Neogene,Laventan
chilensis,1514633,Pinegopora chilensis,Bryozoa,Stenolaemata,Rhabdomesida,Nikiforovellidae,Pinegopora,-24.130541,-69.500504,suspension feeder,epifaunal,carbonate indet.,marine,Pinegopora,Permian,No especificado
chilensis,1514634,Pinegopora chilensis,Bryozoa,Stenolaemata,Rhabdomesida,Nikiforovellidae,Pinegopora,-24.130541,-69.500504,suspension feeder,epifaunal,carbonate indet.,marine,Pinegopora,Permian,No especificado
chilensis,1514635,Pinegopora chilensis,Bryozoa,Stenolaemata,Rhabdomesida,Nikiforovellidae,Pinegopora,-24.130541,-69.500504,suspension feeder,epifaunal,carbonate indet.,marine,Pinegopora,Permian,Permian
sp.,1515272,Protypotherium,Chordata,Mammalia,Notoungulata,Interatheriidae,Protypotherium,-38.51889,-71.222778,herbivore,scansorial,fluvial-lacustrine indet.,terrestrial,Protypotherium,Neogene,No especificado
sp.,1515273,Astrapotherium,Chordata,Mammalia,Astrapotheria,Astrapotheriidae,Astrapotherium,-38.51889,-71.222778,herbivore,scansorial,fluvial-lacustrine indet.,terrestrial,Astrapotherium,Neogene,No especificado
obtusum,1515274,Palyeidodon obtusum,Chordata,Mammalia,Notoungulata,Toxodontidae,Palyeidodon,-44.577499,-71.220833,herbivore,scansorial,fluvial indet.,terrestrial,Palyeidodon,Neogene,No especificado
sp.,1515275,Pachyrukhos,Chordata,Mammalia,Notoungulata,Hegetotheriidae,Pachyrukhos,-44.577499,-71.220833,herbivore,scansorial,fluvial indet.,terrestrial,Pachyrukhos,Neogene,No especificado
australe,1515276,Protypotherium australe,Chordata,Mammalia,Notoungulata,Interatheriidae,Protypotherium,-44.577499,-71.220833,herbivore,scansorial,fluvial indet.,terrestrial,Protypotherium,Neogene,No especificado
sp.,1515277,Perimys,Chordata,Mammalia,Rodentia,Neoepiblemidae,Perimys,-44.577499,-71.220833,herbivore,ground dwelling,fluvial indet.,terrestrial,Perimys,Neogene,No especificado
petesatus,1515278,Encinepeltus petesatus,Chordata,Mammalia,Cingulata,Propalaehoplophoridae,Eucinepeltus,-44.577499,-71.220833,omnivore,ground dwelling,fluvial indet.,terrestrial,Eucinepeltus,Neogene,No especificado
