species_name,occurrence_no,accepted_name,phylum,class,order,family,genus,lat,lng,diet,life_habit,environment,taxon_environment,primary_name,era_early,era_late
regina,598779,Linotrigonia (Oistotrigonia),Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia (Oistotrigonia),-64.25,-56.75,suspension feeder,infaunal,offshore,,Oistotrigonia,Cretaceous,No especificado
pygscelium,598780,,,,,,,-64.25,-56.75,,,offshore,,Eslaevitrigonia,Cretaceous,No especificado
antarctica,598781,Pulvinites,Mollusca,Bivalvia,Ostreida,Pulvinitinae,Pulvinites,-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pulvinites,Cretaceous,No especificado
sp.,598782,Heteroterma,Mollusca,Gastropoda,Neogastropoda,Tudiclidae,Heteroterma,-64.25,-56.75,carnivore,epifaunal,offshore,,Heterotrema,Cretaceous,No especificado
sp.,598783,Fusinus,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Fusinus,-64.25,-56.75,carnivore,epifaunal,offshore,,Fusinus,Cretaceous,No especificado
chaneyi,598784,Cyclorisma,Mollusca,Bivalvia,Veneroidei,Veneridae,Cyclorisma,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cyclorisma,Cretaceous,No especificado
mirablis,598785,Galeodea,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Galeodea,-64.25,-56.75,carnivore,epifaunal,offshore,,Cassidaria,Cretaceous,No especificado
seymouriensis,598786,,,,,,,-64.25,-56.75,,,offshore,,Anaguandryceras,Cretaceous,No especificado
seymouriensis,598787,Pycnodonte,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Pycnodonte,-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pycnodonte,Cretaceous,No especificado
clausa,598788,Panopea clausa,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,-64.25,-56.75,suspension feeder,deep infaunal,offshore,,Panopea,Cretaceous,No especificado
charcotianus,598789,Taioma,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,-64.25,-56.75,carnivore,epifaunal,offshore,,Taioma,Cretaceous,No especificado
zinsmeisteri,598790,Rotularia,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
sp.,598791,Perissoptera,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Perissoptera,-64.25,-56.75,detritivore,semi-infaunal,offshore,,Perissoptera,Cretaceous,No especificado
phillippiana,598792,Fusinus,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Fusinus,-64.25,-56.75,carnivore,epifaunal,offshore,,Fusinus,Cretaceous,No especificado
antarctica,598793,Cucullaea antarctica,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cucullaea,Cretaceous,No especificado
vesiculosa,598794,Pycnodonte (Phygraea) vesicularis vesiculosa,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Pycnodonte (Phygraea),-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pycnodonte,Cretaceous,No especificado
sp.,598795,,,,,,,-64.25,-56.75,,,offshore,,Cimonia,Cretaceous,No especificado
laurae,598796,,,,,,,-64.25,-56.75,,,offshore,,Kitchenites,Cretaceous,No especificado
hyriiformis,598797,Goniomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya,-64.25,-56.75,suspension feeder,deep infaunal,offshore,,Goniomya,Cretaceous,No especificado
feldmanni,598798,Phelopteria,Mollusca,Bivalvia,Ostreida,Pteriidae,Phelopteria,-64.25,-56.75,suspension feeder,epifaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Phelopteria,Cretaceous,No especificado
densicostatus,598799,Maorites densicostatus,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Maorites,-64.25,-56.75,carnivore,nektonic,offshore,marine,Maorites,Cretaceous,No especificado
gemmatus,598800,,,,,,,-64.25,-56.75,,,offshore,,Grossuvrites,Cretaceous,No especificado
spinigera,598801,Amberleya,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Amberleya,-64.25,-56.75,grazer,epifaunal,offshore,,Amberleya,Cretaceous,No especificado
loryi,598802,Pseudophyllites loryi,Mollusca,Cephalopoda,Ammonitida,Tetragonitidae,Pseudophyllites,-64.25,-56.75,carnivore,nektonic,offshore,marine,Pseudophyllites,Cretaceous,No especificado
sp.,598803,Diplomoceras,Mollusca,Cephalopoda,Ammonitida,Diplomoceratidae,Diplomoceras,-64.25,-56.75,carnivore,nektonic,offshore,marine,Diplomoceras,Cretaceous,No especificado
antarctica,598804,Seymourtula antarctica,Mollusca,Bivalvia,Pectinida,Limidae,Seymourtula,-64.25,-56.75,suspension feeder,low-level epifaunal,offshore,marine,Seymourtula,Cretaceous,No especificado
indet.,598805,Reptilia,Chordata,Reptilia,,,,-64.25,-56.75,,,offshore,terrestrial,Reptilia,Cretaceous,No especificado
sp.,598806,Dentalium,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Dentalium,-64.25,-56.75,deposit feeder,semi-infaunal,offshore,,Dentalium,Cretaceous,No especificado
ultimus,598807,Pachydiscus (Pachydiscus) ultimus,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus (Pachydiscus),-64.25,-56.75,carnivore,nektonic,offshore,marine,Pachydiscus,Cretaceous,No especificado
macellari,598808,,,,,,,-64.25,-56.75,,,offshore,,Linuparis,Cretaceous,No especificado
shackletoni,598809,Acesta,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,offshore,marine,Acesta,Cretaceous,No especificado
arctowskiana,598810,Eunaticina,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Eunaticina,-64.25,-56.75,carnivore,semi-infaunal,offshore,,Eunaticina,Cretaceous,No especificado
freneizae,598811,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,"marine,brackish",Pinna,Cretaceous,No especificado
suboblonga,598812,Nucula (Leionucula) suboblonga,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Leionucula,Cretaceous,No especificado
jenkinsi,598813,Metanephrops jenkinsi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Metanephrops,-64.25,-56.75,carnivore,infaunal,offshore,,Metanephrops,Cretaceous,No especificado
larseni,598814,Lahillia larseni,Mollusca,Bivalvia,Cardiida,Lahillidae,Lahillia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Lahillia,Cretaceous,No especificado
stokesi,598815,Hoploparia stokesi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Hoploparia,-64.25,-56.75,carnivore,infaunal,offshore,,Hoploparia,Cretaceous,No especificado
larseniana,598822,Pleurotomaria,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Pleurotomariidae,Pleurotomaria,-64.25,-56.75,omnivore,epifaunal,offshore,,Pleurotomaria,Paleogene,No especificado
sp.,598823,Australoneilo,Mollusca,Bivalvia,Nuculanida,Malletiidae,Australoneilo,-64.25,-56.75,deposit feeder,infaunal,offshore,,Australoneilo,Paleogene,No especificado
shackletoni,598825,Acesta,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,offshore,marine,Acesta,Paleogene,No especificado
sp.,598826,Periploma,Mollusca,Bivalvia,Thraciida,Periplomatidae,Periploma,-64.25,-56.75,suspension feeder,infaunal,offshore,,Periploma,Paleogene,No especificado
sp.,598827,Ostrea,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-64.25,-56.75,suspension feeder,epifaunal,offshore,"hypersaline,marine,brackish",Ostrea,Paleogene,No especificado
sp.,598828,Marshallaria,Mollusca,Gastropoda,Neogastropoda,Conidae,Marshallaria,-64.25,-56.75,carnivore,epifaunal,offshore,,Marshallaria,Paleogene,No especificado
larseniana,598829,Pleurotomaria,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Pleurotomariidae,Pleurotomaria,-64.25,-56.75,omnivore,epifaunal,offshore,,Pleurotomaria,Paleogene,No especificado
sp.,598830,Lucina,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucina,-64.25,-56.75,chemosymbiotic,infaunal,offshore,,Lucina,Paleogene,No especificado
sp.,598831,Australoneilo,Mollusca,Bivalvia,Nuculanida,Malletiidae,Australoneilo,-64.25,-56.75,deposit feeder,infaunal,offshore,,Australoneilo,Paleogene,No especificado
sp.,598832,Paleopsephaea,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Paleopsephaea,-64.25,-56.75,carnivore,epifaunal,offshore,,Paleopsephaea,Paleogene,No especificado
webbi,598833,Acesta webbi,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,offshore,marine,Acesta,Paleogene,No especificado
sp.,598834,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,"marine,brackish",Pinna,Paleogene,No especificado
hunickeni,598835,Nucula (Leionucula) hunickeni,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Leionucula,Paleogene,No especificado
huberi,598836,Lahillia huberi,Mollusca,Bivalvia,Cardiida,Lahillidae,Lahillia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Lahillia,Paleogene,No especificado
antarcticus,598837,Isselicrinus,Echinodermata,Crinoidea,Isocrinida,Isselicrinidae,Isselicrinus,-64.25,-56.75,suspension feeder,upper-level epifaunal,offshore,marine,Isselicrinus,Paleogene,No especificado
arctowskiana,598838,Eunaticina,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Eunaticina,-64.25,-56.75,carnivore,semi-infaunal,offshore,,Eunaticina,Paleogene,No especificado
freneizae,598839,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,"marine,brackish",Pinna,Paleogene,No especificado
sp.,598840,Mesalia,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Turritellidae,Mesalia,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,,Mesalia,Paleogene,No especificado
nordenskjoldi,598841,Struthiochenopus nordenskjoldi,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Struthiochenopus,-64.25,-56.75,detritivore,semi-infaunal,offshore,,Perissoptera,Paleogene,No especificado
suboblonga,598842,Nucula (Leionucula) suboblonga,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Leionucula,Paleogene,No especificado
jenkinsi,598843,Metanephrops jenkinsi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Metanephrops,-64.25,-56.75,carnivore,infaunal,offshore,,Metanephrops,Paleogene,No especificado
larseni,598844,Lahillia larseni,Mollusca,Bivalvia,Cardiida,Lahillidae,Lahillia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Lahillia,Paleogene,No especificado
stokesi,598845,Hoploparia stokesi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Hoploparia,-64.25,-56.75,carnivore,infaunal,offshore,,Hoploparia,Paleogene,No especificado
sp.,598846,Cassis,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Cassis,-64.25,-56.75,carnivore,epifaunal,offshore,,Cassis,Paleogene,No especificado
sp.,598847,Leionucula,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Leionucula,Paleogene,No especificado
woodburnei,598848,Marwickia woodburnei,Mollusca,Bivalvia,Veneroidei,Veneridae,Marwickia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Marwickia,Paleogene,No especificado
ellioti,598849,Cucullaea ellioti,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cucullaea,Paleogene,No especificado
casei,598850,Australoneilo casei,Mollusca,Bivalvia,Nuculanida,Malletiidae,Australoneilo,-64.25,-56.75,deposit feeder,infaunal,offshore,,Australoneilo,Paleogene,No especificado
askinae,598851,Thracia,Mollusca,Bivalvia,Thraciida,Thraciidae,Thracia,-64.25,-56.75,suspension feeder,deep infaunal,offshore,,Thracia,Cretaceous,No especificado
antarctica,598852,Pulvinites,Mollusca,Bivalvia,Ostreida,Pulvinitinae,Pulvinites,-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pulvinites,Cretaceous,No especificado
suboblonga,598853,Nucula (Leionucula) suboblonga,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Leionucula,Cretaceous,No especificado
riccardi,598854,Pachydiscus riccardi,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus,-64.25,-56.75,carnivore,nektonic,offshore,marine,Pachydiscus,Cretaceous,No especificado
gemmatus,598855,,,,,,,-64.25,-56.75,,,offshore,,Grossuvrites,Cretaceous,No especificado
sp.,598856,,,,,,,-64.25,-56.75,,,offshore,,Vanikarpsis,Cretaceous,No especificado
sp.,598861,Trachytriton,Mollusca,Gastropoda,Sorbeoconcha,Ranellidae,Trachytriton,-64.25,-56.75,carnivore,epifaunal,offshore,,Trachytriton,Cretaceous,No especificado
zinsmeisteri,598862,Rotularia,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
sp.,598863,Perissoptera,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Perissoptera,-64.25,-56.75,detritivore,semi-infaunal,offshore,,Perissoptera,Cretaceous,No especificado
indet.,598864,Reptilia,Chordata,Reptilia,,,,-64.25,-56.75,,,offshore,terrestrial,Reptilia,Cretaceous,No especificado
macellarii,598865,,,,,,,-64.25,-56.75,,,offshore,,Linuparis,Cretaceous,No especificado
larseni,598866,Lahillia larseni,Mollusca,Bivalvia,Cardiida,Lahillidae,Lahillia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Lahillia,Cretaceous,No especificado
phillippiana,598867,Fusinus,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Fusinus,-64.25,-56.75,carnivore,epifaunal,offshore,,Fusinus,Cretaceous,No especificado
nucleus,598868,,,,,,,-64.25,-56.75,,,offshore,,Surbula,Cretaceous,No especificado
concinnus,598869,,,,,,,-64.25,-56.75,,,offshore,,Oligopycha,Cretaceous,No especificado
sp.,598870,Mesalia,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Turritellidae,Mesalia,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,,Mesalia,Cretaceous,No especificado
densicostatus,598871,Maorites densicostatus,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Maorites,-64.25,-56.75,carnivore,nektonic,offshore,marine,Maorites,Cretaceous,No especificado
stokesi,598872,Hoploparia stokesi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Hoploparia,-64.25,-56.75,carnivore,infaunal,offshore,,Hoploparia,Cretaceous,No especificado
culbertoni,598873,Graphidula,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Graphidula,-64.25,-56.75,carnivore,epifaunal,offshore,,Graphidula,Cretaceous,No especificado
drygalskiana,598874,Eriphyla (Dozyia),Mollusca,Bivalvia,Carditida,Astartidae,Eriphyla (Dozyia),-64.25,-56.75,suspension feeder,infaunal,offshore,marine,Dozyia,Cretaceous,No especificado
sp.,598875,Dentalium,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Dentalium,-64.25,-56.75,deposit feeder,semi-infaunal,offshore,,Dentalium,Cretaceous,No especificado
sp.,598876,Cucullaea,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cucullaea,Cretaceous,No especificado
antarctica,598877,Cucullaea antarctica,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cucullaea,Cretaceous,No especificado
sp.,598878,,,,,,,-64.25,-56.75,,,offshore,,Columbaria,Cretaceous,No especificado
sp.,598879,Cerithium,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Cerithiidae,Cerithium,-64.25,-56.75,herbivore,epifaunal,offshore,,Cerithium,Cretaceous,No especificado
charcotianus,598880,Taioma,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,-64.25,-56.75,carnivore,epifaunal,offshore,,Taioma,Cretaceous,No especificado
pygscelium,598881,Linotrigonia (Oistotrigonia),Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia (Oistotrigonia),-64.25,-56.75,suspension feeder,infaunal,offshore,,Oistotrigonia,Cretaceous,No especificado
indet.,598882,Gastropoda,Mollusca,Gastropoda,,,,-64.25,-56.75,,epifaunal,offshore,,Gastropoda,Cretaceous,No especificado
regina,598883,,,,,,,-64.25,-56.75,,,offshore,,Eslaevitrigonia,Cretaceous,No especificado
mirabilis,598884,Galeodea,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Galeodea,-64.25,-56.75,carnivore,epifaunal,offshore,,Cassidaria,Cretaceous,No especificado
spinigera,598885,Amberleya,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Amberleya,-64.25,-56.75,grazer,epifaunal,offshore,,Amberleya,Cretaceous,No especificado
notiala,599204,Electroma notiala,Mollusca,Bivalvia,Ostreida,Pteriidae,Electroma,-64.25,-56.75,suspension feeder,epifaunal,coastal indet.,"coastal,inner shelf,outer shelf,oceanic",Electroma,Paleogene,No especificado
sp.,599205,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-64.25,-56.75,suspension feeder,epifaunal,coastal indet.,marine,Chlamys,Paleogene,No especificado
antarctica,599206,Ostrea antarctica,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-64.25,-56.75,suspension feeder,epifaunal,coastal indet.,"hypersaline,marine,brackish",Ostrea,Paleogene,No especificado
sharmani,599207,Saxolucina sharmani,Mollusca,Bivalvia,Lucinida,Lucinidae,Saxolucina,-64.25,-56.75,chemosymbiotic,deep infaunal,coastal indet.,,Saxolucina,Paleogene,No especificado
wilckensi,599208,Eucrassatella wilckensi,Mollusca,Bivalvia,Carditida,Crassatellidae,Eucrassatella,-64.25,-56.75,suspension feeder,semi-infaunal,coastal indet.,marine,Eucrassatella,Paleogene,No especificado
newtoni,599213,Eurhomalea newtoni,Mollusca,Bivalvia,Veneroidei,Veneridae,Eurhomalea,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Eurhomalea,Paleogene,No especificado
lunulifera,599214,Cockburnia lunulifera,Mollusca,Bivalvia,Veneroidei,Veneridae,Cockburnia,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Cockburnia,Paleogene,No especificado
indet.,599215,Mathildidae,Mollusca,Gastropoda,Allogastropoda,Mathildidae,,-64.25,-56.75,carnivore,epifaunal,coastal indet.,,Mathildidae,Paleogene,No especificado
subtenuis,599216,Polinices subtenuis,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Polinices,-64.25,-56.75,carnivore,semi-infaunal,coastal indet.,,Polinices,Paleogene,No especificado
woodburnei,599217,Turbonilla (Mormula),Mollusca,Gastropoda,Heterostropha,Pyramidellidae,Turbonilla (Mormula),-64.25,-56.75,carnivore,epifaunal,coastal indet.,,Turbonilla,Paleogene,No especificado
nova,599750,Nucula (Leionucula) nova,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,coastal indet.,"coastal,inner shelf,outer shelf,oceanic",Nucula,Paleogene,No especificado
rossi,599751,Australoneilo rossi,Mollusca,Bivalvia,Nuculanida,Malletiidae,Australoneilo,-64.25,-56.75,deposit feeder,infaunal,coastal indet.,,Australoneilo,Paleogene,No especificado
raea,599752,Cucullaea,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Cucullaea,Paleogene,No especificado
thomsoni,599753,Modiolus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,-64.25,-56.75,suspension feeder,semi-infaunal,coastal indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Paleogene,No especificado
notiala,599754,Electroma notiala,Mollusca,Bivalvia,Ostreida,Pteriidae,Electroma,-64.25,-56.75,suspension feeder,epifaunal,coastal indet.,"coastal,inner shelf,outer shelf,oceanic",Electroma,Paleogene,No especificado
bibbyi,599755,Acesta bibbyi,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,coastal indet.,marine,Acesta,Paleogene,No especificado
antarctica,599756,Ostrea antarctica,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-64.25,-56.75,suspension feeder,epifaunal,coastal indet.,"hypersaline,marine,brackish",Ostrea,Paleogene,No especificado
sharmani,599757,Saxolucina sharmani,Mollusca,Bivalvia,Lucinida,Lucinidae,Saxolucina,-64.25,-56.75,chemosymbiotic,deep infaunal,coastal indet.,,Saxolucina,Paleogene,No especificado
truncilla,599758,Anisodonta,Mollusca,Bivalvia,Cardiida,Sportellidae,Anisodonta,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Anisodonta,Paleogene,No especificado
wilckensi,599759,Eucrassatella wilckensi,Mollusca,Bivalvia,Carditida,Crassatellidae,Eucrassatella,-64.25,-56.75,suspension feeder,semi-infaunal,coastal indet.,marine,Eucrassatella,Paleogene,No especificado
wilckensi,599760,Lahillia wilckensi,Mollusca,Bivalvia,Cardiida,Lahillidae,Lahillia,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Lahillia,Paleogene,No especificado
irizari,599761,Mactra irizari,Mollusca,Bivalvia,Veneroidei,Mactridae,Mactra,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Mactra,Paleogene,No especificado
jonasseni,599762,Nymphactra jonasseni,Mollusca,Bivalvia,Veneroidei,Mactridae,Nymphactra,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Nymphactra,Paleogene,No especificado
newtoni,599763,Eurhomalea newtoni,Mollusca,Bivalvia,Veneroidei,Veneridae,Eurhomalea,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Eurhomalea,Paleogene,No especificado
marwicki,599764,Cyclorismina marwicki,Mollusca,Bivalvia,Veneroidei,Veneridae,Cyclorismina,-64.25,-56.75,suspension feeder,infaunal,coastal indet.,,Cyclorismina,Paleogene,No especificado
